Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume MON,Volume ABTC
2020-03-15,MONABTC,0.0002111,0.0002111,0.0001875,0.000205,10.0,0.001968
2020-03-14,MONABTC,0.000205,0.0002111,0.000205,0.0002111,360.0,0.07552
2020-03-13,MONABTC,0.0002111,0.0002111,0.0001602,0.000205,406.0,0.07315
2020-03-12,MONABTC,0.00019,0.0002111,0.0001601,0.0002111,1528.0,0.2942
2020-03-11,MONABTC,0.0001625,0.00019,0.0001625,0.00019,2.0,0.00038
2020-03-10,MONABTC,0.000165,0.0001925,0.0001622,0.0001625,2289.0,0.4226
2020-03-09,MONABTC,0.0001759,0.0001759,0.000165,0.000165,360.0,0.06277
2020-03-08,MONABTC,0.0002,0.0002,0.0001759,0.0001759,5071.0,0.968
2020-03-07,MONABTC,0.0002,0.0002,0.0002,0.0002,141.0,0.0282
2020-03-06,MONABTC,0.000205,0.000205,0.0002,0.0002,554.0,0.1108
2020-03-05,MONABTC,0.00023,0.00023,0.000205,0.000205,14.0,0.00294
2020-03-04,MONABTC,0.0002,0.00023,0.0002,0.00023,987.0,0.2166
2020-03-03,MONABTC,0.000209,0.000209,0.0002,0.0002,118.0,0.0236
2020-03-02,MONABTC,0.0001945,0.000209,0.0001945,0.000209,480.0,0.09594
2020-03-01,MONABTC,0.000195,0.000195,0.0001875,0.0001945,12.0,0.002317
2020-02-29,MONABTC,0.00019,0.000195,0.00019,0.000195,1.0,0.000195
2020-02-28,MONABTC,0.000165,0.00019,0.000165,0.00019,64.0,0.01216
2020-02-27,MONABTC,0.00018,0.0002,0.000165,0.000165,428.0,0.07488
2020-02-26,MONABTC,0.000177,0.00018,0.0001667,0.00018,1979.0,0.3481
2020-02-25,MONABTC,0.0001899,0.0001899,0.000177,0.000177,309.0,0.05616
2020-02-24,MONABTC,0.0002075,0.0002198,0.0001899,0.0001899,180.0,0.03643
2020-02-23,MONABTC,0.0002,0.0002248,0.000195,0.0002075,1012.0,0.2089
2020-02-22,MONABTC,0.0002,0.0002,0.000195,0.0002,4809.0,0.9378
2020-02-21,MONABTC,0.0002,0.0002,0.000199,0.0002,2300.0,0.4587
2020-02-20,MONABTC,0.0001994,0.0002248,0.0001993,0.0002,1684.0,0.3367
2020-02-19,MONABTC,0.000265,0.00027,0.000175,0.0001994,6971.0,1.688
2020-02-18,MONABTC,0.0002449,0.000271,0.000241,0.000265,7837.0,2.061
2020-02-17,MONABTC,0.00021,0.0002449,0.00021,0.0002449,5284.0,1.171
2020-02-16,MONABTC,0.00023,0.000235,0.00021,0.00021,3900.0,0.8936
2020-02-15,MONABTC,0.0002075,0.00023,0.0002075,0.00023,393.0,0.08877
2020-02-14,MONABTC,0.000217,0.00023,0.0002075,0.0002075,2216.0,0.5024
2020-02-13,MONABTC,0.000235,0.000235,0.00021,0.000217,3637.0,0.7894
2020-02-12,MONABTC,0.0002,0.0002399,0.0002,0.000235,41065.0,9.116
2020-02-11,MONABTC,0.0002,0.0002,0.0002,0.0002,0.0,0.0
2020-02-10,MONABTC,0.0002,0.0002,0.0002,0.0002,0.0,0.0
2020-02-09,MONABTC,0.000177,0.0002,0.000177,0.0002,12.0,0.00238
2020-02-08,MONABTC,0.000178,0.000178,0.000175,0.000177,139.0,0.02433
2020-02-07,MONABTC,0.00018,0.0001925,0.0001775,0.000178,253.0,0.04521
2020-02-06,MONABTC,0.0001851,0.0002,0.00018,0.00018,2066.0,0.3819
2020-02-05,MONABTC,0.0001738,0.0002,0.0001738,0.0001851,483.0,0.08963
2020-02-04,MONABTC,0.000181,0.000185,0.0001738,0.0001738,1748.0,0.307
2020-02-03,MONABTC,0.0002245,0.0002245,0.000181,0.000181,220.0,0.04216
2020-02-02,MONABTC,0.000195,0.000226,0.000175,0.0002245,6660.0,1.355
2020-02-01,MONABTC,0.000175,0.000195,0.0001508,0.000195,186.0,0.02888
2020-01-31,MONABTC,0.00015,0.0002006,0.00015,0.000175,13918.0,2.451
2020-01-30,MONABTC,0.0001438,0.00015,0.0001402,0.00015,2257.0,0.3204
2020-01-29,MONABTC,0.000122,0.0001488,0.000122,0.0001438,1285.0,0.1895
2020-01-28,MONABTC,0.000135,0.000135,0.000122,0.000122,9.0,0.001123
2020-01-27,MONABTC,0.00014,0.00014,0.000135,0.000135,284.0,0.03836
2020-01-26,MONABTC,0.00014,0.00014,0.00014,0.00014,0.0,0.0
2020-01-25,MONABTC,0.0001444,0.0001444,0.000135,0.00014,2.0,0.000275
2020-01-24,MONABTC,0.0001444,0.0001444,0.0001444,0.0001444,0.0,0.0
2020-01-23,MONABTC,0.0001444,0.0001444,0.0001444,0.0001444,0.0,0.0
2020-01-22,MONABTC,0.000122,0.0001444,0.000122,0.0001444,1221.0,0.1763
2020-01-21,MONABTC,0.000122,0.000122,0.000122,0.000122,0.0,0.0
2020-01-20,MONABTC,0.000132,0.000135,0.000122,0.000122,418.0,0.05536
2020-01-19,MONABTC,0.000129,0.000132,0.000125,0.000132,1024.0,0.1323
2020-01-18,MONABTC,0.000128,0.000135,0.000128,0.000129,132.0,0.01769
2020-01-17,MONABTC,0.000129,0.0001639,0.000128,0.000128,3805.0,0.5468
2020-01-16,MONABTC,0.000117,0.000129,0.0001002,0.000129,90.0,0.01032
2020-01-15,MONABTC,0.000109,0.0001299,0.000109,0.000117,1706.0,0.2045
2020-01-14,MONABTC,0.000107,0.000109,0.000107,0.000109,110.0,0.01188
2020-01-13,MONABTC,0.0001085,0.0001085,0.000107,0.000107,7.0,0.000749
2020-01-12,MONABTC,9.999e-05,0.0001085,9.999e-05,0.0001085,6.0,0.000646
2020-01-11,MONABTC,9.966e-05,0.0001,9.966e-05,9.999e-05,35.0,0.0035
2020-01-10,MONABTC,0.0001073,0.0001073,9.966e-05,9.966e-05,81.0,0.008073
2020-01-09,MONABTC,0.000105,0.0001073,0.000105,0.0001073,149.0,0.01598
2020-01-08,MONABTC,0.000107,0.000107,0.0001,0.000105,28.0,0.00281
2020-01-07,MONABTC,0.000112,0.000112,0.0001,0.000107,377.0,0.03876
2020-01-06,MONABTC,0.000109,0.000112,0.000109,0.000112,15.0,0.001665
2020-01-05,MONABTC,0.0001036,0.000111,0.0001036,0.000109,4.0,0.00044
2020-01-04,MONABTC,0.0001036,0.0001036,0.0001036,0.0001036,6.0,0.0006216
2020-01-03,MONABTC,0.0001125,0.0001125,0.0001036,0.0001036,2058.0,0.2132
2020-01-02,MONABTC,0.0001075,0.0001125,0.0001036,0.0001125,207.0,0.02296
2020-01-01,MONABTC,0.0001032,0.0001075,0.0001032,0.0001075,9.0,0.0009648
2019-12-31,MONABTC,0.000107,0.000107,0.0001032,0.0001032,149.0,0.01538
2019-12-30,MONABTC,0.0001065,0.000107,0.0001065,0.000107,3.0,0.000321
2019-12-29,MONABTC,0.0001039,0.0001098,0.0001039,0.0001065,7.0,0.0007443
2019-12-28,MONABTC,0.0001039,0.0001039,0.0001039,0.0001039,39.0,0.004052
2019-12-27,MONABTC,0.0001068,0.0001068,0.0001032,0.0001039,251.0,0.02593
2019-12-26,MONABTC,0.0001068,0.0001068,0.0001068,0.0001068,0.0,0.0
2019-12-25,MONABTC,0.0001075,0.0001075,0.0001068,0.0001068,31.0,0.003325
2019-12-24,MONABTC,0.0001085,0.0001085,0.0001075,0.0001075,22.0,0.002366
2019-12-23,MONABTC,0.000125,0.000125,0.0001085,0.0001085,4.0,0.000435
2019-12-22,MONABTC,0.000125,0.000125,0.000125,0.000125,0.0,0.0
2019-12-21,MONABTC,0.000125,0.000125,0.000125,0.000125,0.0,0.0
2019-12-20,MONABTC,0.000125,0.000125,0.000125,0.000125,0.0,0.0
2019-12-19,MONABTC,0.0001075,0.000125,0.0001068,0.000125,711.0,0.08781
2019-12-18,MONABTC,0.0001135,0.0001135,0.0001075,0.0001075,1308.0,0.1463
2019-12-17,MONABTC,0.0001187,0.0001187,0.0001135,0.0001135,254.0,0.0294
2019-12-16,MONABTC,0.0001201,0.0001201,0.0001187,0.0001187,48.0,0.005734
2019-12-15,MONABTC,0.00012,0.0001201,0.00012,0.0001201,1.0,0.0001201
2019-12-14,MONABTC,0.000121,0.000121,0.00012,0.00012,45.0,0.0054
2019-12-13,MONABTC,0.000121,0.000121,0.000121,0.000121,0.0,0.0
2019-12-12,MONABTC,0.000121,0.000121,0.000121,0.000121,21.0,0.002541
2019-12-11,MONABTC,0.0001215,0.0001215,0.000121,0.000121,6.0,0.0007261
2019-12-10,MONABTC,0.000127,0.0001398,0.0001215,0.0001215,262.0,0.03503
2019-12-09,MONABTC,0.000127,0.000127,0.000127,0.000127,0.0,0.0
2019-12-08,MONABTC,0.000119,0.000127,0.000119,0.000127,3.0,0.000378
2019-12-07,MONABTC,0.0001191,0.0001191,0.000119,0.000119,53.0,0.006307
2019-12-06,MONABTC,0.000119,0.0001191,0.000119,0.0001191,2.0,0.0002382
2019-12-05,MONABTC,0.000119,0.0001215,0.000119,0.000119,84.0,0.01001
2019-12-04,MONABTC,0.000123,0.000123,0.000119,0.000119,75.0,0.009027
2019-12-03,MONABTC,0.000124,0.000124,0.000123,0.000123,4.0,0.000493
2019-12-02,MONABTC,0.0001247,0.0001247,0.000124,0.000124,3.0,0.0003725
2019-12-01,MONABTC,0.000124,0.0001255,0.000124,0.0001247,5.0,0.000625
2019-11-30,MONABTC,0.000121,0.0001399,0.000119,0.000124,490.0,0.06817
2019-11-29,MONABTC,0.000121,0.0001211,0.00012,0.000121,1506.0,0.1817
2019-11-28,MONABTC,0.000121,0.000121,0.000121,0.000121,0.0,0.0
2019-11-27,MONABTC,0.000127,0.000127,0.000121,0.000121,255.0,0.03087
2019-11-26,MONABTC,0.000127,0.000127,0.000127,0.000127,0.0,0.0
2019-11-25,MONABTC,0.0001335,0.0001335,0.000127,0.000127,58.0,0.007597
2019-11-24,MONABTC,0.0001203,0.00014,0.0001203,0.0001335,901.0,0.1176
2019-11-23,MONABTC,0.0001203,0.0001203,0.0001203,0.0001203,0.0,0.0
2019-11-22,MONABTC,0.0001225,0.0001291,0.0001203,0.0001203,928.0,0.1177
2019-11-21,MONABTC,0.0001203,0.0001225,0.0001203,0.0001225,136.0,0.01666
2019-11-20,MONABTC,0.000129,0.000129,0.0001203,0.0001203,393.0,0.04727
2019-11-19,MONABTC,0.000129,0.000129,0.000129,0.000129,0.0,0.0
2019-11-18,MONABTC,0.000122,0.000129,0.000121,0.000129,60.0,0.007379
2019-11-17,MONABTC,0.0001231,0.0001231,0.000122,0.000122,61.0,0.007442
2019-11-16,MONABTC,0.0001231,0.0001231,0.0001231,0.0001231,0.0,0.0
2019-11-15,MONABTC,0.000124,0.000129,0.0001231,0.0001231,4.0,0.0005101
2019-11-14,MONABTC,0.0001265,0.0001291,0.000124,0.000124,140.0,0.01779
2019-11-13,MONABTC,0.0001265,0.0001265,0.0001265,0.0001265,0.0,0.0
2019-11-12,MONABTC,0.0001291,0.0001291,0.0001265,0.0001265,190.0,0.02404
2019-11-11,MONABTC,0.000124,0.0001291,0.000124,0.0001291,32.0,0.004123
2019-11-10,MONABTC,0.000122,0.000124,0.00012,0.000124,585.0,0.07125
2019-11-09,MONABTC,0.000122,0.000122,0.000122,0.000122,0.0,0.0
2019-11-08,MONABTC,0.0001125,0.000122,0.0001125,0.000122,34.0,0.003884
2019-11-07,MONABTC,0.00012,0.00012,0.0001125,0.0001125,42.0,0.004729
2019-11-06,MONABTC,0.000115,0.00012,0.000115,0.00012,11.0,0.00132
2019-11-05,MONABTC,0.0001165,0.0001165,0.000115,0.000115,22.0,0.002533
2019-11-04,MONABTC,0.000115,0.000119,0.000115,0.0001165,26.0,0.003082
2019-11-03,MONABTC,0.000115,0.000115,0.000115,0.000115,0.0,0.0
2019-11-02,MONABTC,0.0001164,0.0001164,0.000115,0.000115,134.0,0.01541
2019-11-01,MONABTC,0.0001164,0.0001164,0.0001164,0.0001164,0.0,0.0
2019-10-31,MONABTC,0.000122,0.0001225,0.0001164,0.0001164,59.0,0.007053
2019-10-30,MONABTC,0.000113,0.000122,0.000113,0.000122,10.0,0.00122
2019-10-29,MONABTC,0.0001107,0.0001272,0.0001107,0.000113,41.0,0.00481
2019-10-28,MONABTC,0.0001107,0.0001107,0.0001107,0.0001107,0.0,0.0
2019-10-27,MONABTC,0.0001179,0.00012,0.0001107,0.0001107,20.0,0.002224
2019-10-26,MONABTC,0.0001251,0.0001251,0.0001141,0.0001179,2260.0,0.2701
2019-10-25,MONABTC,0.0001339,0.0001339,0.0001251,0.0001251,375.0,0.04935
2019-10-24,MONABTC,0.0001339,0.0001339,0.0001339,0.0001339,177.0,0.0237
2019-10-23,MONABTC,0.0001307,0.0001439,0.0001307,0.0001339,2097.0,0.2857
2019-10-22,MONABTC,0.0001374,0.0001374,0.0001307,0.0001307,12.0,0.001569
2019-10-21,MONABTC,0.0001317,0.0001374,0.0001302,0.0001374,16.0,0.00209
2019-10-20,MONABTC,0.0001375,0.0001375,0.0001317,0.0001317,621.0,0.08182
2019-10-19,MONABTC,0.0001323,0.0001375,0.0001315,0.0001375,1648.0,0.2207
2019-10-18,MONABTC,0.000135,0.000135,0.0001323,0.0001323,17.0,0.002266
2019-10-17,MONABTC,0.0001346,0.0001494,0.0001302,0.000135,178.0,0.02419
2019-10-16,MONABTC,0.0001346,0.0001346,0.0001346,0.0001346,0.0,0.0
2019-10-15,MONABTC,0.0001352,0.0001352,0.0001346,0.0001346,30.0,0.004039
2019-10-14,MONABTC,0.0001352,0.0001352,0.0001352,0.0001352,0.0,0.0
2019-10-13,MONABTC,0.0001351,0.0001352,0.0001351,0.0001352,148.0,0.02001
2019-10-12,MONABTC,0.0001351,0.0001351,0.0001351,0.0001351,82.0,0.01108
2019-10-11,MONABTC,0.0001351,0.0001351,0.0001351,0.0001351,0.0,0.0
2019-10-10,MONABTC,0.0001538,0.0001538,0.0001351,0.0001351,385.0,0.05201
2019-10-09,MONABTC,0.0001539,0.0001539,0.000139,0.0001538,968.0,0.1485
2019-10-08,MONABTC,0.00015,0.000154,0.0001371,0.0001539,1105.0,0.1546
2019-10-07,MONABTC,0.0001499,0.00015,0.0001499,0.00015,3403.0,0.5104
2019-10-06,MONABTC,0.0001498,0.0001499,0.0001498,0.0001499,1264.0,0.1894
2019-10-05,MONABTC,0.0001379,0.0001498,0.0001379,0.0001498,3342.0,0.5004
2019-10-04,MONABTC,0.0001378,0.0001379,0.0001378,0.0001379,43.0,0.005929
2019-10-03,MONABTC,0.000149,0.0001498,0.0001378,0.0001378,20.0,0.00278
2019-10-02,MONABTC,0.0001487,0.000149,0.0001487,0.000149,511.0,0.07614
2019-10-01,MONABTC,0.0001301,0.0001489,0.0001301,0.0001487,9978.0,1.463
2019-09-30,MONABTC,0.0001274,0.0001499,0.0001274,0.0001301,1718.0,0.2466
2019-09-29,MONABTC,0.0001333,0.0001333,0.0001274,0.0001274,1.0,0.0001274
2019-09-28,MONABTC,0.0001333,0.0001333,0.0001333,0.0001333,0.0,0.0
2019-09-27,MONABTC,0.0001333,0.0001333,0.0001333,0.0001333,0.0,0.0
2019-09-26,MONABTC,0.0001211,0.000143,0.0001211,0.0001333,2603.0,0.3557
2019-09-25,MONABTC,0.000135,0.000135,0.0001196,0.0001211,471.0,0.05897
2019-09-24,MONABTC,0.0001196,0.000135,0.0001102,0.000135,5257.0,0.6522
2019-09-23,MONABTC,0.000113,0.0001196,0.000113,0.0001196,5.0,0.0005782
2019-09-22,MONABTC,0.0001151,0.0001151,0.000113,0.000113,2250.0,0.2542
2019-09-21,MONABTC,0.0001151,0.0001151,0.0001151,0.0001151,0.0,0.0
2019-09-20,MONABTC,0.00012,0.00012,0.0001151,0.0001151,494.0,0.05917
2019-09-19,MONABTC,0.000115,0.00012,0.0001148,0.00012,226.0,0.02677
2019-09-18,MONABTC,0.000121,0.000121,0.0001146,0.000115,56.0,0.006421
2019-09-17,MONABTC,0.0001128,0.00013,0.0001128,0.000121,1087.0,0.1284
2019-09-16,MONABTC,0.00013,0.00013,0.0001128,0.0001128,3694.0,0.4269
2019-09-15,MONABTC,0.0001297,0.000148,0.0001297,0.00013,3073.0,0.4123
2019-09-14,MONABTC,9.4e-05,0.0001608,9.4e-05,0.0001297,22823.0,3.107
2019-09-13,MONABTC,9.338e-05,9.4e-05,9.111e-05,9.4e-05,2821.0,0.2611
2019-09-12,MONABTC,9.802e-05,9.999e-05,9.338e-05,9.338e-05,632.0,0.0618
2019-09-11,MONABTC,0.000104,0.0001101,9.802e-05,9.802e-05,126.0,0.0126
2019-09-10,MONABTC,0.000104,0.000104,0.000104,0.000104,0.0,0.0
2019-09-09,MONABTC,0.0001076,0.0001076,0.000104,0.000104,943.0,0.09901
2019-09-08,MONABTC,0.00012,0.00012,0.0001012,0.0001076,752.0,0.08
2019-09-07,MONABTC,0.0001061,0.00012,0.0001061,0.00012,7.0,0.0008268
2019-09-06,MONABTC,0.0001121,0.0001121,0.0001025,0.0001061,1275.0,0.1359
2019-09-05,MONABTC,0.000118,0.00013,0.0001121,0.0001121,1195.0,0.1376
2019-09-04,MONABTC,0.0001164,0.00012,0.0001164,0.000118,1544.0,0.1842
2019-09-03,MONABTC,0.000124,0.000124,0.0001164,0.0001164,2733.0,0.329
2019-09-02,MONABTC,0.0001233,0.0001258,0.0001233,0.000124,36.0,0.004491
2019-09-01,MONABTC,0.0001343,0.0001343,0.0001233,0.0001233,44.0,0.005428
2019-08-31,MONABTC,0.0001347,0.0001347,0.000124,0.0001343,586.0,0.07783
2019-08-30,MONABTC,0.00013,0.0001347,0.00013,0.0001347,511.0,0.0665
2019-08-29,MONABTC,0.0001349,0.0001349,0.00013,0.00013,2155.0,0.2846
2019-08-28,MONABTC,0.0001348,0.0001351,0.0001348,0.0001349,17.0,0.002294
2019-08-27,MONABTC,0.0001361,0.0001361,0.0001345,0.0001348,889.0,0.1199
2019-08-26,MONABTC,0.0001385,0.0001385,0.0001361,0.0001361,603.0,0.08272
2019-08-25,MONABTC,0.0001364,0.0001385,0.0001364,0.0001385,3.0,0.0004156
2019-08-24,MONABTC,0.0001486,0.0001486,0.0001364,0.0001364,41.0,0.005668
2019-08-23,MONABTC,0.00014,0.000149,0.0001381,0.0001486,1142.0,0.1609
2019-08-22,MONABTC,0.0001415,0.0001487,0.000132,0.00014,1402.0,0.1888
2019-08-21,MONABTC,0.000148,0.000149,0.0001391,0.0001415,1106.0,0.1561
2019-08-20,MONABTC,0.0001451,0.000148,0.0001451,0.000148,2384.0,0.35
2019-08-19,MONABTC,0.00015,0.00015,0.0001451,0.0001451,16.0,0.00234
2019-08-18,MONABTC,0.00015,0.00015,0.00015,0.00015,0.0,0.0
2019-08-17,MONABTC,0.00015,0.00015,0.00015,0.00015,0.0,0.0
2019-08-16,MONABTC,0.0001499,0.00015,0.0001478,0.00015,182.0,0.0273
2019-08-15,MONABTC,0.0001645,0.0001645,0.0001499,0.0001499,1469.0,0.2242
2019-08-14,MONABTC,0.0001506,0.0001647,0.0001506,0.0001645,2613.0,0.4258
2019-08-13,MONABTC,0.0001519,0.0001519,0.0001506,0.0001506,7.0,0.001054
2019-08-12,MONABTC,0.0001612,0.0001612,0.0001519,0.0001519,66.0,0.01009
2019-08-11,MONABTC,0.0001505,0.0001612,0.0001505,0.0001612,898.0,0.1431
2019-08-10,MONABTC,0.000154,0.0001543,0.00015,0.0001505,1547.0,0.2361
2019-08-09,MONABTC,0.0001677,0.0001677,0.0001513,0.000154,1904.0,0.2964
2019-08-08,MONABTC,0.0001697,0.0001697,0.0001534,0.0001677,1314.0,0.2065
2019-08-07,MONABTC,0.0001564,0.0001697,0.0001563,0.0001697,1141.0,0.1822
2019-08-06,MONABTC,0.0001636,0.000166,0.0001563,0.0001564,405.0,0.06465
2019-08-05,MONABTC,0.0001751,0.0001751,0.0001636,0.0001636,105.0,0.01733
2019-08-04,MONABTC,0.0001783,0.0001891,0.0001751,0.0001751,11.0,0.002066
2019-08-03,MONABTC,0.000182,0.000182,0.000176,0.0001783,2026.0,0.3613
2019-08-02,MONABTC,0.0001806,0.000182,0.0001787,0.000182,703.0,0.1274
2019-08-01,MONABTC,0.0001786,0.00019,0.0001786,0.0001806,805.0,0.1482
2019-07-31,MONABTC,0.0001786,0.0001786,0.0001786,0.0001786,0.0,0.0
2019-07-30,MONABTC,0.0001786,0.0001786,0.0001786,0.0001786,0.0,0.0
2019-07-29,MONABTC,0.0001982,0.0001982,0.0001786,0.0001786,2.0,0.0003571
2019-07-28,MONABTC,0.0001752,0.0001982,0.0001752,0.0001982,10.0,0.001982
2019-07-27,MONABTC,0.0001752,0.0001752,0.0001752,0.0001752,0.0,0.0
2019-07-26,MONABTC,0.0001752,0.0001752,0.0001752,0.0001752,0.0,0.0
2019-07-25,MONABTC,0.0001992,0.0001992,0.0001752,0.0001752,6.0,0.001051
2019-07-24,MONABTC,0.0002006,0.0002006,0.0001992,0.0001992,20.0,0.003984
2019-07-23,MONABTC,0.0001922,0.00021,0.0001922,0.0002006,271.0,0.05525
2019-07-22,MONABTC,0.0001738,0.0001922,0.0001738,0.0001922,2042.0,0.39
2019-07-21,MONABTC,0.0001738,0.0001738,0.0001738,0.0001738,72.0,0.01251
2019-07-20,MONABTC,0.000178,0.000178,0.0001738,0.0001738,15.0,0.002607
2019-07-19,MONABTC,0.000185,0.000185,0.0001712,0.000178,112.0,0.01932
2019-07-18,MONABTC,0.000185,0.000186,0.000185,0.000185,255.0,0.04736
2019-07-17,MONABTC,0.0001638,0.000191,0.0001638,0.000185,229.0,0.04175
2019-07-16,MONABTC,0.0001869,0.0001925,0.0001638,0.0001638,43.0,0.007849
2019-07-15,MONABTC,0.0001613,0.0001869,0.000159,0.0001869,2314.0,0.4262
2019-07-14,MONABTC,0.000178,0.00018,0.0001613,0.0001613,905.0,0.157
2019-07-13,MONABTC,0.0001735,0.000185,0.0001735,0.000178,223.0,0.03971
2019-07-12,MONABTC,0.00019,0.00019,0.0001735,0.0001735,3353.0,0.6012
2019-07-11,MONABTC,0.00019,0.0002146,0.0001878,0.00019,4008.0,0.7649
2019-07-10,MONABTC,0.0001899,0.00019,0.0001812,0.00019,1428.0,0.2646
2019-07-09,MONABTC,0.00019,0.0001949,0.0001811,0.0001899,1536.0,0.2973
2019-07-08,MONABTC,0.0002008,0.0002008,0.00019,0.00019,1599.0,0.314
2019-07-07,MONABTC,0.0002008,0.0002008,0.0002008,0.0002008,0.0,0.0
2019-07-06,MONABTC,0.0002157,0.0002157,0.0002,0.0002008,418.0,0.08362
2019-07-05,MONABTC,0.0002044,0.0002172,0.0002044,0.0002157,725.0,0.1569
2019-07-04,MONABTC,0.0002049,0.0002049,0.0002,0.0002044,2078.0,0.417
2019-07-03,MONABTC,0.0002117,0.0002393,0.0002049,0.0002049,9085.0,1.966
2019-07-02,MONABTC,0.0002398,0.0002399,0.0002117,0.0002117,1482.0,0.3222
2019-07-01,MONABTC,0.000226,0.0002398,0.0002151,0.0002398,864.0,0.201
2019-06-30,MONABTC,0.0002011,0.000226,0.0002011,0.000226,11786.0,2.451
2019-06-29,MONABTC,0.0002011,0.0002105,0.0002011,0.0002011,5754.0,1.184
2019-06-28,MONABTC,0.0002134,0.0002134,0.0002011,0.0002011,4843.0,0.9867
2019-06-27,MONABTC,0.0002081,0.0002447,0.000206,0.0002134,15796.0,3.595
2019-06-26,MONABTC,0.0002407,0.0002498,0.0002011,0.0002081,12734.0,2.788
2019-06-25,MONABTC,0.0002506,0.0002594,0.0002406,0.0002407,6792.0,1.682
2019-06-24,MONABTC,0.0002377,0.0002506,0.0002377,0.0002506,1481.0,0.3674
2019-06-23,MONABTC,0.0002542,0.0002542,0.0002372,0.0002377,90.0,0.02211
2019-06-22,MONABTC,0.0002759,0.000276,0.0002356,0.0002542,19697.0,5.034
2019-06-21,MONABTC,0.0002412,0.000295,0.000241,0.0002759,22963.0,6.454
2019-06-20,MONABTC,0.0002649,0.0002649,0.0002412,0.0002412,1128.0,0.2805
2019-06-19,MONABTC,0.0002483,0.0002655,0.0002472,0.0002649,8154.0,2.059
2019-06-18,MONABTC,0.0002459,0.0002778,0.0002329,0.0002483,5344.0,1.361
2019-06-17,MONABTC,0.0002209,0.0002459,0.0002209,0.0002459,7156.0,1.701
2019-06-16,MONABTC,0.0002232,0.0002498,0.0002103,0.0002209,7621.0,1.657
2019-06-15,MONABTC,0.0002233,0.00023,0.0002232,0.0002232,4890.0,1.092
2019-06-14,MONABTC,0.0002471,0.0002471,0.0002233,0.0002233,3069.0,0.7355
2019-06-13,MONABTC,0.0002494,0.0002599,0.000244,0.0002471,1767.0,0.4499
2019-06-12,MONABTC,0.0002708,0.0002708,0.0002402,0.0002494,757.0,0.191
2019-06-11,MONABTC,0.0002746,0.0002848,0.0002602,0.0002708,4458.0,1.206
2019-06-10,MONABTC,0.0002957,0.0002957,0.0002702,0.0002746,1411.0,0.3898
2019-06-09,MONABTC,0.0003082,0.0003082,0.000288,0.0002957,852.0,0.2467
2019-06-08,MONABTC,0.0002845,0.0003257,0.00028,0.0003082,11865.0,3.557
2019-06-07,MONABTC,0.0002978,0.0002978,0.0002505,0.0002845,14053.0,3.812
2019-06-06,MONABTC,0.000309,0.0003148,0.0002506,0.0002978,9894.0,2.824
2019-06-05,MONABTC,0.0003798,0.00048,0.0003,0.000309,46404.0,18.48
2019-06-04,MONABTC,0.0003271,0.00038,0.0003271,0.0003798,23787.0,8.546
2019-06-03,MONABTC,0.0003599,0.0003599,0.0003089,0.0003271,6980.0,2.271
2019-06-02,MONABTC,0.000444,0.000444,0.000279,0.0003599,10923.0,3.718
2019-06-01,MONABTC,0.0002505,0.000444,0.0002505,0.000444,36959.0,12.36
2019-05-31,MONABTC,0.00013,0.00035,0.00013,0.0002505,95884.0,22.63
2019-05-30,MONABTC,0.000133,0.000133,0.00013,0.00013,3515.0,0.4673
2019-05-29,MONABTC,0.0001203,0.000133,0.0001203,0.000133,705.0,0.08972
2019-05-28,MONABTC,0.000121,0.000121,0.0001203,0.0001203,10.0,0.001203
2019-05-27,MONABTC,0.0001366,0.0001367,0.0001201,0.000121,2690.0,0.3588
2019-05-26,MONABTC,0.000127,0.0001366,0.0001201,0.0001366,618.0,0.07777
2019-05-25,MONABTC,0.000127,0.000127,0.000127,0.000127,4.0,0.000508
2019-05-24,MONABTC,0.000122,0.0001368,0.00012,0.000127,494.0,0.06441
2019-05-23,MONABTC,0.00013,0.00013,0.000122,0.000122,1331.0,0.1626
2019-05-22,MONABTC,0.00013,0.0001331,0.00013,0.00013,377.0,0.04928
2019-05-21,MONABTC,0.0001212,0.000135,0.0001212,0.00013,1684.0,0.2257
2019-05-20,MONABTC,0.000143,0.000157,0.0001212,0.0001212,1089.0,0.1485
2019-05-19,MONABTC,0.000143,0.000143,0.0001211,0.000143,2213.0,0.2901
2019-05-18,MONABTC,0.0001341,0.0001539,0.0001341,0.000143,936.0,0.1293
2019-05-17,MONABTC,0.00014,0.0001597,0.0001341,0.0001341,20.0,0.003045
2019-05-16,MONABTC,0.000129,0.00015,0.000129,0.00014,3158.0,0.4408
2019-05-15,MONABTC,0.000129,0.000143,0.000129,0.000129,1324.0,0.1792
